image_num,label,subfolder,w000,w100,w200,w300,w010_0,w010_1,w010_2,w110_0,w110_1,w110_2,w210_0,w210_1,w210_2,w310_0,w310_1,w310_2,w020_00,w020_01,w020_02,w020_11,w020_12,w020_22,beta_w020,w020_EVal1,w020_EVal2,w020_EVal3,w120_00,w120_01,w120_02,w120_11,w120_12,w120_22,beta_w120,w120_EVal1,w120_EVal2,w120_EVal3,w220_00,w220_01,w220_02,w220_11,w220_12,w220_22,beta_w220,w220_EVal1,w220_EVal2,w220_EVal3,w320_00,w320_01,w320_02,w320_11,w320_12,w320_22,beta_w320,w320_EVal1,w320_EVal2,w320_EVal3,w102_00,w102_01,w102_02,w102_11,w102_12,w102_22,beta_w102,w102_EVal1,w102_EVal2,w102_EVal3,w202_00,w202_01,w202_02,w202_11,w202_12,w202_22,beta_w202,w202_EVal1,w202_EVal2,w202_EVal3
317,0,train,331.666666667,177.171660507,45.2292471228,4.18879020479,4.50000000076e-05,-3.9999999895e-05,6.16666671696e-05,-22.9966717902,49.1082792995,-29.9262271014,-10.8314709241,34.7244710226,-35.508819782,-2.27443712798,13.6783212505,-8.71925833504,1134.95796618,-796.699026218,154.90088455,6043.70009651,3635.79757528,5611.10600455,0.0838517140954518,796.310051747,2496.80793811,9496.64607739,845.298566319,-478.664184159,253.752303259,3920.39718773,2173.57515549,3480.45766575,0.09604227549095389,565.877511485,1788.31313887,5891.96276944,402.422931422,-195.595253096,194.696750437,1553.07638003,686.894916312,1298.49782459,0.1154848683536356,245.379711588,883.839390013,2124.77803444,114.721121195,-39.9527591513,76.0525621364,354.406587295,78.3504350016,240.462325135,0.15624986289137138,61.6114423023,253.665014581,394.313576743,76.9845339749,17.5724712112,-14.0715611115,51.489142572,-8.72610042108,48.6979839599,0.44670313654005483,41.1899238318,43.7730180373,92.2087186377,17.2054412089,1.08770113804,-1.25183944226,12.0626218296,-0.992233966784,15.9611840842,0.6391609487701954,11.7077278544,15.2041801429,18.3173391255
552,0,train,248.0,120.300834001,34.4286993531,4.18879020479,-6.30000000028e-05,0.000224666666613,6.69999999685e-05,-13.5777594809,4.92367935962,-13.3569941325,-8.95249793506,13.4287368225,-1.46324829309,-1.29467886591,4.33843928378,-1.09697548977,859.196548495,-395.3561509,69.3274300524,1275.93715934,1480.21366466,3677.47644023,0.06868659700014265,301.261454699,1125.31898952,4386.02970385,620.691982732,-261.684218239,88.001606485,886.315237892,895.7603035,2257.33866481,0.09056015770627102,244.554440982,819.327496773,2700.46394768,310.585801302,-146.340946391,53.9078789104,430.82150458,375.441789763,939.391293617,0.0978493108080129,111.460579631,430.233628525,1139.10439134,90.059625334,-45.437687041,30.4986148526,149.676838928,112.567533208,260.79941761,0.09051632589329071,29.94162783,139.80721055,330.787043492,38.5066943431,8.36464422188,-5.205382131,54.1228108666,-11.304368442,27.6713287916,0.37256172438018764,23.1869528443,34.8773406674,62.2365404897,12.7100673447,0.717629469812,-1.25957336849,11.6573734231,-1.82835020435,10.0612585853,0.6193562852064249,8.74184173764,11.5724586073,14.1143990082
542,0,train,246.833333333,127.79055169,33.1182559631,4.18879020479,9.08333335161e-05,-1.14999999026e-05,-7.50000005132e-05,36.4696278858,27.1045736876,24.5449018779,16.5612330948,15.2580217813,3.00985207881,4.0235282885,5.23584211656,-2.57149490609,1103.60196658,695.985681831,1408.45847752,951.34755644,1481.78023816,5306.24033124,0.05044324474321467,314.391497702,814.219558291,6232.57879826,774.047729957,434.753479998,815.172431883,670.21352995,911.67998101,3295.76869297,0.07008567830696948,269.827950094,620.229274948,3849.97272784,351.077788342,182.236301124,293.408723115,285.181678778,321.391626342,1188.44231372,0.09072127976459392,126.901561728,298.993213119,1398.807006,97.8916154813,56.646594849,70.7916924136,76.5175255271,75.5530688901,287.885786523,0.0835148877684151,28.5584013128,91.7807135977,341.955812621,43.2007426569,-7.58026280766,-3.6403873152,58.9618687946,-6.16495690615,25.6279402383,0.3713888422558229,23.2307632201,42.0087352958,62.5510531738,11.6974235858,-1.01155206116,-0.580242933016,12.7938185502,-1.11072073454,8.62701382714,0.6044747084289048,8.15712067576,11.4665745357,13.4945607517
899,1,train,557.708333333,230.532892825,47.8973524256,4.18879020479,0.000401249999533,-0.00036229166713,0.000511666666849,95.2509921885,132.357818334,72.3192648051,36.1702843756,55.3950451973,25.3658182953,8.03030814376,6.68964099577,-0.154736041494,2493.43751163,-469.91869066,-1026.56521171,14136.3573244,9580.22905791,9276.81410506,0.0705243278724808,1526.32476227,2737.75587238,21642.5283064,1695.19906163,-209.056305734,-513.229442174,7988.78094667,5361.74820145,5196.47639241,0.07781720293298408,945.879299258,1779.43320519,12155.1438963,688.886887245,128.78628922,-37.8471796547,2459.92904561,1607.87876411,1597.5108231,0.08957017660647108,331.006817171,719.817376298,3695.50256248,187.694334328,62.490975369,2.12787674706,432.569614547,281.678562316,291.275572155,0.09200380813660718,60.5195713457,193.22574995,657.794199734,82.1763753334,-3.23556058579,1.13891094293,66.5232879087,-31.2010723676,81.8332295829,0.3935127226487206,41.967107464,81.9183885974,106.647396764,16.1925475871,-0.528289268821,0.500380764222,14.9339646922,-3.21207506191,16.7708401463,0.6461830203146002,12.5075761934,16.0336870125,19.3560892196
889,1,train,413.75,147.372095287,32.7289125999,4.18879020479,0.000242916667149,-0.000122916666004,2.99999995685e-05,32.7690306764,60.0375992558,19.8924555048,16.0634532804,20.826648526,2.75352912109,3.28302776295,3.17056529924,-1.26569261776,1897.79851296,2411.06362375,582.413987955,7940.85419079,2800.14475312,2180.48735779,0.0748951597573302,736.749469111,1445.31338347,9837.07720897,1015.13189355,1118.51249596,250.328230454,3631.20705849,1249.49648365,1129.40158193,0.09814170913816048,442.996717101,818.896228609,4513.84758826,366.547662104,393.386832885,72.2489669374,1175.70476498,399.488882344,383.582255894,0.09645964438766018,142.771426026,302.947640397,1480.11561656,84.9392214001,107.565523282,14.5535509577,291.2666813,94.9732324786,81.7575149931,0.05882146378858487,21.6244373379,68.7106361236,367.628344232,53.934452435,-14.4722588973,4.94586910701,38.0756952243,-13.5078237704,55.3619476279,0.36820885271203546,26.2751215216,49.7376858829,71.3592878826,12.1214862786,-2.15463953736,0.261437775497,8.55162656722,-1.57069510425,12.0557997541,0.5229422605240432,7.17659904795,11.8288117627,13.7235017892
1016,1,train,369.125,137.831000519,30.4334290791,4.18879020479,0.000200375000323,-6.45833332944e-05,4.16666526615e-07,12.9255215582,-16.7015253605,3.04222166975,1.784109514,-3.03112914336,-2.64635049791,0.306940261748,0.726328177519,-1.72310289652,1141.54271473,-649.524700164,346.52896732,4349.65372844,1902.18250955,2487.60867719,0.10112069782859599,563.004220397,1848.15518066,5567.64571929,728.157814763,-265.950251715,277.166755518,2058.9095451,891.138701985,1372.69110203,0.1362865390725675,364.265461791,1122.70180392,2672.79119618,284.31181793,-94.7353060114,120.105007979,696.798553239,292.939993768,468.509570803,0.1375274008868345,123.394494973,428.989738498,897.235708501,75.8965900985,-23.2294715531,32.9966896615,164.463825907,72.3285993586,106.766904053,0.11928080273483202,25.4651287164,108.173280029,213.488911313,51.2624629343,10.6360202631,-11.5582955585,36.0501523331,-13.7606585477,50.5183852519,0.382477432160476,27.1497950513,39.697161003,70.9840444649,10.520212975,0.653484899856,-0.964606635181,9.17395807388,-1.43791630095,10.7392580302,0.674068070491504,8.31683346384,9.7783261912,12.338269424
61,1,train,418.375,165.454110095,36.0572905555,4.18879020479,-1.20416671292e-05,0.000306624999889,-2.05833334599e-05,72.5397180242,63.122490956,4.81408326069,35.659862322,22.9435876774,-10.0538094824,7.70495854154,6.18207804562,-3.95526670065,2024.43586908,667.107271281,-14.7740374361,4633.79470701,3583.35114919,4756.85418103,0.10785396087098155,896.547651033,2205.92954127,8312.60756483,1228.79372434,397.911393136,41.0824419237,2455.44864549,1801.3487134,2466.87089175,0.13048954586800143,560.329008916,1296.73138284,4294.05286982,510.145777488,192.476958762,23.4235283401,834.301415861,562.798572507,778.396341229,0.14101752143559773,197.069460189,528.291987176,1397.48208721,117.277984493,61.3036506651,-3.14580537514,212.326345964,129.110978695,175.626328696,0.11512188938093369,38.4178763302,133.09799985,333.714782973,55.1636936654,-12.3676962764,4.44154247387,57.5004962121,-18.4429981943,52.7899202175,0.439347829898206,35.1064142996,50.4419538967,79.9057418987,13.066294403,-1.14650031654,0.265826432283,11.1142650905,-1.79830367035,11.8767310619,0.6695643555620856,9.50056720217,12.3675462814,14.189177072
493,0,train,403.25,196.140643653,39.2105122032,4.18879020479,1.83333359871e-06,1.09166671082e-05,-1.67500000992e-05,-5.49665466711,-102.045873026,-49.3761732577,-7.49274146433,-10.8974923404,-25.4314697222,-2.3365180393,1.28154777023,-5.5096628038,1884.79580594,-2534.51601301,-237.561101532,10768.3309519,3752.91218614,3880.53577896,0.06918971803506413,895.898513051,2689.32979833,12948.4342254,1213.38201382,-1241.54736848,-5.19026305236,5685.38475184,2030.40063655,2426.83762368,0.09453704487086091,650.730722091,1791.53261318,6883.34105408,462.497799529,-410.321511518,17.7346579217,1762.95975889,592.941878219,830.712073418,0.12038945420559044,256.485961184,669.214994007,2130.46867665,84.4617667838,-96.000470562,6.99057527487,365.066540101,119.995623351,179.338441616,0.08562638985957963,37.9811031083,147.317918543,443.567726849,74.3153255767,18.511636452,-3.71948785404,53.8335134158,-15.6929300308,67.9918046605,0.41591076160342394,37.9781103986,66.8494105736,91.3131226809,14.8732268768,1.65274580473,-0.623775518505,10.5332414825,-0.984800293146,13.8040438439,0.6204584308216868,9.83471212242,13.5250812673,15.8507188135
941,0,train,208.625,113.447325201,32.4139338591,4.18879020479,4.76250000419e-05,1.45833332654e-05,5.1124999918e-05,10.8659549631,-6.92391124457,-30.6297292885,7.83233500889,-4.73627843422,-25.7027816875,2.40442008492,2.79308746643,-5.68245095475,321.814699109,401.949432825,346.415760903,2357.95950469,2200.75560458,3118.67017371,0.047169690424365474,237.26395945,531.171585784,5030.00883227,267.684893497,224.587195509,180.343488867,1517.85609934,1438.92788392,2224.04795539,0.06443479544282002,217.652968348,414.05657711,3377.87940277,140.335494227,88.6483119702,65.5209591906,609.564911074,585.22333148,982.441257701,0.08137848803247393,115.465468192,198.006528103,1418.86966671,41.8255273815,34.8794162665,27.3451991645,161.251440477,156.720677454,260.263062848,0.07502519104989235,28.5467106529,54.298312265,380.495007789,45.7809185672,-4.31627151942,-3.43080470856,40.168271257,-11.4669308654,27.498135377,0.40385130230898886,19.7104628859,44.9306240459,48.8062382694,12.3265434549,-0.556485680161,-0.432434441031,10.6867275756,-2.49330120144,9.40066282859,0.5797927229571381,7.3745853704,12.320000559,12.7193479297
839,0,train,439.666666667,177.904051037,37.6414042203,4.18879020479,0.000108333332975,0.000166000000117,-0.0001993333335,-40.5061272013,32.3619385047,4.55787069713,-19.3380263383,19.1581313478,-1.47548367673,-5.44386635894,4.40752213424,-3.37568408277,1521.89669162,-765.424138567,229.941483904,6484.09061686,4318.0757522,5660.45173667,0.08866007613219312,924.643224084,2312.71359576,10429.0822253,986.475497888,-451.719352815,158.461561245,3515.60254503,2084.38956997,2846.67555478,0.1141566870105641,605.688633735,1437.2992695,5305.76569447,391.619610972,-192.285574169,61.1219759791,1243.94747174,650.688134149,894.634091609,0.1275401910316808,223.570019009,553.69337781,1752.9377775,95.3283685563,-52.8720609063,19.2355126214,290.261184265,139.656686946,177.202679798,0.10785739824263343,41.8727131167,132.696608521,388.222910982,66.8491086816,12.2584735106,-5.83631462917,50.6939890388,-15.8059288201,60.3609533169,0.45543912718942786,37.3897864975,58.4181417753,82.0961227645,13.13753105,0.987138324467,-0.648408335696,11.3333638978,-2.46342324238,13.1705092726,0.6204484648840911,9.56471686025,12.6608754085,15.4158119515
951,0,train,484.583333333,201.736785584,41.349592454,4.18879020479,8.79166667367e-05,-3.50000000707e-05,0.000204583333863,-32.2844321352,37.6548679305,-45.1363680238,-12.2423840283,21.4217113193,-30.2901766912,-1.98776126501,7.63142709547,-7.85037300738,1397.5378412,-1851.83343152,-1599.72585061,7411.16742776,6036.2658544,11017.1073691,0.05472845154330797,870.614139714,3047.30936276,15907.8891356,883.842153335,-916.005571978,-690.672451971,4116.24294568,3065.2073365,5651.55793452,0.07755411032770383,636.846083188,1803.16148065,8211.6354697,325.717515579,-284.975313966,-170.470717253,1336.17802427,888.02992157,1757.71667448,0.09838517505492787,246.360797369,669.207517748,2504.04389921,57.6835514258,-65.2215027861,-28.383636065,297.646237759,177.700421076,364.634842911,0.07648411881117831,39.8271945755,159.412413887,520.725023633,91.6050298114,7.6097917016,-0.610514952983,61.1737677937,-11.882328066,48.9579879791,0.44261606880762855,41.4607723982,66.6039228124,93.6720903737,17.0894413323,0.96743257196,-0.181387950328,12.1656670083,-1.68854446398,12.0944841134,0.6000415777495627,10.3950776697,13.6305858181,17.3239289662
276,1,train,291.166666667,128.557237448,31.9841159595,4.18879020479,-3.98333332918e-05,-3.78333332618e-05,0.000113000000267,24.7620405072,-3.80985192555,-14.4173283082,12.937934216,-0.943241509912,-9.35930138958,4.6654455687,0.117798914542,-2.64756394431,972.800818293,767.056814733,781.24335617,3023.85525984,2732.61644516,3491.0998402,0.08179566265431527,509.416980293,750.417263932,6227.92167411,625.129528627,345.410269395,346.516566407,1589.20262567,1342.57681963,1839.69328974,0.11505697418229337,363.258980025,533.556893653,3157.20957036,266.958616017,129.703776137,119.750123732,585.066080466,462.597439904,672.779907323,0.1425530542543516,161.008296178,234.334038153,1129.46226947,64.7044254721,42.0768103539,29.8905176465,165.882575869,120.178763599,171.924688144,0.13933879770702695,41.8141087864,60.6080903737,300.089490325,44.6727447762,-3.87499723646,-3.51172314233,44.0702074947,-15.3247955849,39.814285177,0.43679805788188336,25.0922970842,46.0189498621,57.4459905016,11.8998914967,-0.937066708104,-0.437123348227,9.81865247631,-2.01920337477,10.2655719865,0.626839410115537,7.77208454569,11.8131866375,12.3988447763
829,0,train,378.25,180.010604214,38.6600119497,4.18879020479,-0.000162083333242,-2.05833333577e-05,-1.44999974974e-05,-1.31245965067,53.7157483404,60.5808357985,-1.70417695457,14.6171167254,10.3930630189,-1.74207237758,2.97219257272,-0.502921082857,738.008755987,95.9622527218,1680.01760399,4498.64267827,3064.86205077,8820.12708923,0.03017084942573106,321.281985354,3086.74148251,10648.7550556,540.379654084,59.6820117059,1025.31395902,2587.70760141,1664.28073716,5090.549219,0.044773094108898195,272.3675158,1862.98342258,6083.28553612,201.994397782,5.96984085834,340.073809406,933.784476098,514.141020465,1645.68345664,0.05535510644858323,108.935202377,704.593013908,1967.93411423,38.1846213091,16.2590123026,66.9200624823,209.958928148,122.032035359,357.342101045,0.05547473596450709,24.2560527502,143.984564884,437.245032869,96.8243630507,10.1156454413,-18.0494616395,38.9482597733,-8.32188304645,44.2379813902,0.3124616411060005,32.7065153671,42.630391137,104.67369771,15.9271352928,-0.576342184459,-1.04208650179,12.1052523036,-1.76915052172,10.6276243534,0.5723665456486773,9.23855786294,13.2804725197,16.1409815671
923,0,train,420.833333333,226.593839566,49.4512083874,-4.18879020479,-7.08333329635e-05,6.24999999548e-05,-1.25000001674e-05,153.144942268,72.8893429811,-7.7090745267,72.0072928992,48.6996805757,-8.86673197061,-21.9110891015,20.6344561462,9.48699778991,3754.90216062,2142.6302512,121.103839083,8148.65190381,5894.13644866,5984.41983266,0.039436115623809845,527.357170052,3988.17469749,13372.4420296,2859.66376386,1378.91671097,-162.486462011,5354.65980891,3661.66908968,3821.27237896,0.049410289506420325,419.940606161,3116.60362261,8499.05172295,1144.19581187,597.59794159,-59.8963003628,1884.35562343,1166.60827981,1231.74841346,0.056300169871375844,162.423993792,1212.91131288,2884.96454208,106.565466038,202.936107749,74.5213060853,393.621812832,195.649619142,183.540052039,0.006685896017786787,-4.02644912149,85.5234864718,602.230293558,65.5431074698,-26.1757476431,21.2601431552,71.1566476144,-44.3174280605,89.8940844814,0.23439792213531557,32.9209776516,53.2237600124,140.449101902,16.8929921336,-3.073362709,0.991677734643,14.6803800642,-4.20916651352,17.8778361896,0.49845824808565853,11.0311828805,16.2894199389,22.130605568
